909.48,1128.67,0.0
1580.72,1157.18,0.0,50.0
1581.6,1157.12,0.0,50.0
1582.48,1157.06,0.0,50.0
1583.36,1157,0.0,50.0
1584.24,1156.94,0.0,50.0
1584.68,1156.91,0.0,50.0
1585.57,1156.84,0.0,50.0
1586.45,1156.78,0.0,50.0
1587.33,1156.72,0.0,50.0
1588.22,1156.66,0.0,50.0
1588.66,1156.63,0.0,50.0
1589.54,1156.57,0.0,50.0
1590.86,1156.47,0.0,50.0
1591.3,1156.44,0.0,50.0
1592.18,1156.38,0.0,50.0
1592.62,1156.35,0.0,50.0
1593.5,1156.29,0.0,50.0
1594.39,1156.22,0.0,50.0
1595.27,1156.16,0.0,50.0
1596.15,1156.1,0.0,50.0
1596.59,1156.07,0.0,50.0
1597.47,1156.01,0.0,50.0
1598.36,1155.94,0.0,50.0
1599.24,1155.88,0.0,50.0
1600.12,1155.81,0.0,50.0
1600.56,1155.78,0.0,50.0
1601.44,1155.71,0.0,50.0
1602.32,1155.64,0.0,50.0
1603.2,1155.57,0.0,50.0
1604.09,1155.49,0.0,50.0
1604.97,1155.42,0.0,50.0
1605.85,1155.34,0.0,50.0
1606.29,1155.3,0.0,50.0
1607.17,1155.22,0.0,50.0
1608.05,1155.14,0.0,50.0
1608.92,1155.05,0.0,50.0
1609.8,1154.97,0.0,50.0
1610.24,1154.92,0.0,50.0
1611.12,1154.84,0.0,50.0
1612,1154.74,0.0,50.0
1612.88,1154.65,0.0,50.0
1613.32,1154.61,0.0,50.0
1614.2,1154.52,0.0,50.0
1615.08,1154.43,0.0,50.0
1615.96,1154.34,0.0,50.0
1616.84,1154.24,0.0,50.0
1617.28,1154.19,0.0,50.0
1618.16,1154.1,0.0,50.0
1619.04,1154,0.0,50.0
1619.92,1153.9,0.0,50.0
1620.79,1153.8,0.0,50.0
1621.67,1153.69,0.0,50.0
1622.11,1153.64,0.0,50.0
1622.99,1153.54,0.0,50.0
1623.87,1153.43,0.0,50.0
1624.74,1153.33,0.0,50.0
1625.62,1153.22,0.0,50.0
1626.06,1153.17,0.0,50.0
1626.94,1153.07,0.0,50.0
1627.82,1152.96,0.0,50.0
1628.7,1152.86,0.0,50.0
1629.58,1152.76,0.0,50.0
1630.45,1152.66,0.0,50.0
1630.89,1152.61,0.0,50.0
1631.77,1152.51,0.0,50.0
1632.64,1152.41,0.0,50.0
1633.52,1152.31,0.0,50.0
1634.4,1152.21,0.0,50.0
1635.28,1152.11,0.0,50.0
1636.16,1152.02,0.0,50.0
1636.6,1151.97,0.0,50.0
1637.48,1151.88,0.0,50.0
1638.36,1151.79,0.0,50.0
1639.24,1151.7,0.0,50.0
1640.12,1151.61,0.0,50.0
1641,1151.52,0.0,50.0
1641.88,1151.44,0.0,50.0
1642.32,1151.39,0.0,50.0
1643.2,1151.31,0.0,50.0
1644.08,1151.23,0.0,50.0
1644.96,1151.15,0.0,50.0
1645.84,1151.08,0.0,50.0
1646.72,1151,0.0,50.0
1647.6,1150.93,0.0,50.0
1648.04,1150.89,0.0,50.0
1648.92,1150.82,0.0,50.0
1649.81,1150.75,0.0,50.0
1650.69,1150.68,0.0,50.0
1651.57,1150.61,0.0,50.0
1652.45,1150.54,0.0,50.0
1653.34,1150.47,0.0,50.0
1653.78,1150.43,0.0,50.0
1654.66,1150.37,0.0,50.0
1655.54,1150.3,0.0,50.0
1656.42,1150.23,0.0,50.0
1657.3,1150.16,0.0,50.0
1658.18,1150.09,0.0,50.0
1659.06,1150.03,0.0,50.0
1659.51,1149.99,0.0,50.0
1660.39,1149.92,0.0,50.0
1661.27,1149.86,0.0,50.0
1662.15,1149.79,0.0,50.0
1663.04,1149.72,0.0,50.0
1663.92,1149.65,0.0,50.0
1664.36,1149.62,0.0,50.0
1665.24,1149.55,0.0,50.0
1666.12,1149.48,0.0,50.0
1667,1149.41,0.0,50.0
1667.88,1149.35,0.0,50.0
1668.77,1149.28,0.0,50.0
1669.21,1149.24,0.0,50.0
1670.09,1149.17,0.0,50.0
1670.97,1149.11,0.0,50.0
1671.85,1149.04,0.0,50.0
1672.74,1148.97,0.0,50.0
1673.62,1148.9,0.0,50.0
1674.5,1148.84,0.0,50.0
1674.94,1148.8,0.0,50.0
1675.83,1148.73,0.0,50.0
1676.71,1148.66,0.0,50.0
1677.59,1148.59,0.0,50.0
1678.47,1148.52,0.0,50.0
1679.35,1148.45,0.0,50.0
1680.23,1148.38,0.0,50.0
1680.67,1148.35,0.0,50.0
1681.55,1148.28,0.0,50.0
1682.43,1148.2,0.0,50.0
1683.32,1148.13,0.0,50.0
1684.2,1148.06,0.0,50.0
1685.08,1147.99,0.0,50.0
1685.97,1147.92,0.0,50.0
1686.85,1147.85,0.0,50.0
1687.29,1147.81,0.0,50.0
1688.17,1147.74,0.0,50.0
1689.05,1147.66,0.0,50.0
1689.93,1147.59,0.0,50.0
1690.81,1147.52,0.0,50.0
1691.69,1147.45,0.0,50.0
1692.58,1147.38,0.0,50.0
1693.02,1147.34,0.0,50.0
1693.9,1147.27,0.0,50.0
1694.79,1147.2,0.0,50.0
1695.67,1147.12,0.0,50.0
1696.55,1147.05,0.0,50.0
1697.43,1146.98,0.0,50.0
1698.31,1146.91,0.0,50.0
1699.19,1146.84,0.0,50.0
1700.08,1146.77,0.0,50.0
1700.96,1146.69,0.0,50.0
1701.84,1146.62,0.0,50.0
1702.72,1146.55,0.0,50.0
1703.6,1146.48,0.0,50.0
1704.48,1146.4,0.0,50.0
1705.37,1146.33,0.0,50.0
1706.25,1146.25,0.0,50.0
1707.13,1146.18,0.0,50.0
1708.02,1146.11,0.0,50.0
1708.9,1146.04,0.0,50.0
1709.78,1145.96,0.0,50.0
1710.66,1145.89,0.0,50.0
1711.54,1145.82,0.0,50.0
1712.42,1145.75,0.0,50.0
1713.3,1145.67,0.0,50.0
1714.18,1145.61,0.0,50.0
1715.07,1145.54,0.0,50.0
1715.95,1145.46,0.0,50.0
1716.83,1145.4,0.0,50.0
1717.71,1145.33,0.0,50.0
1718.6,1145.26,0.0,50.0
1719.48,1145.19,0.0,50.0
1720.36,1145.13,0.0,50.0
1721.25,1145.06,0.0,50.0
1722.13,1145,0.0,50.0
1722.57,1144.97,0.0,50.0
1723.45,1144.9,0.0,50.0
1724.34,1144.84,0.0,50.0
1725.22,1144.78,0.0,50.0
1726.1,1144.71,0.0,50.0
1726.99,1144.65,0.0,50.0
1727.87,1144.59,0.0,50.0
1728.75,1144.53,0.0,50.0
1729.64,1144.48,0.0,50.0
1730.52,1144.42,0.0,50.0
1731.4,1144.36,0.0,50.0
1732.29,1144.3,0.0,50.0
1733.17,1144.25,0.0,50.0
1734.05,1144.19,0.0,50.0
1734.93,1144.13,0.0,50.0
1735.82,1144.08,0.0,50.0
1736.7,1144.02,0.0,50.0
1737.58,1143.97,0.0,50.0
1738.47,1143.91,0.0,50.0
1739.35,1143.85,0.0,50.0
1740.23,1143.8,0.0,50.0
1741.12,1143.74,0.0,50.0
1742,1143.69,0.0,50.0
1742.88,1143.63,0.0,50.0
1743.76,1143.57,0.0,50.0
1744.65,1143.52,0.0,50.0
1745.09,1143.49,0.0,50.0
1745.97,1143.43,0.0,50.0
1746.85,1143.38,0.0,50.0
1747.73,1143.32,0.0,50.0
1748.61,1143.27,0.0,50.0
1749.49,1143.21,0.0,50.0
1750.37,1143.15,0.0,50.0
1751.25,1143.1,0.0,50.0
1752.13,1143.04,0.0,50.0
1753.02,1142.99,0.0,50.0
1753.9,1142.93,0.0,50.0
1754.78,1142.87,0.0,50.0
1755.66,1142.82,0.0,50.0
1756.54,1142.76,0.0,50.0
1756.98,1142.73,0.0,50.0
1757.86,1142.68,0.0,50.0
1758.74,1142.62,0.0,50.0
1759.62,1142.57,0.0,50.0
1760.51,1142.51,0.0,50.0
1761.39,1142.45,0.0,50.0
1762.27,1142.4,0.0,50.0
1763.15,1142.34,0.0,50.0
1764.03,1142.29,0.0,50.0
1764.47,1142.26,0.0,50.0
1765.35,1142.2,0.0,50.0
1766.23,1142.15,0.0,50.0
1767.11,1142.09,0.0,50.0
1767.99,1142.03,0.0,50.0
1768.88,1141.98,0.0,50.0
1769.76,1141.92,0.0,50.0
1770.64,1141.87,0.0,50.0
1771.53,1141.81,0.0,50.0
1772.41,1141.75,0.0,50.0
1772.85,1141.73,0.0,50.0
1773.73,1141.67,0.0,50.0
1774.62,1141.61,0.0,50.0
1775.5,1141.56,0.0,50.0
1776.38,1141.5,0.0,50.0
1777.26,1141.45,0.0,50.0
1778.15,1141.4,0.0,50.0
1779.03,1141.34,0.0,50.0
1779.91,1141.29,0.0,50.0
1780.35,1141.26,0.0,50.0
1781.23,1141.21,0.0,50.0
1782.11,1141.15,0.0,50.0
1782.99,1141.1,0.0,50.0
1783.88,1141.05,0.0,50.0
1784.32,1141.02,0.0,50.0
1785.2,1140.97,0.0,50.0
1786.08,1140.92,0.0,50.0
1786.96,1140.87,0.0,50.0
1787.85,1140.82,0.0,50.0
1788.73,1140.77,0.0,50.0
1789.61,1140.71,0.0,50.0
1790.05,1140.69,0.0,50.0
1790.93,1140.64,0.0,50.0
1791.81,1140.59,0.0,50.0
1792.69,1140.55,0.0,50.0
1793.57,1140.5,0.0,50.0
1794.02,1140.48,0.0,50.0
1794.9,1140.44,0.0,50.0
1795.78,1140.4,0.0,50.0
1796.66,1140.36,0.0,50.0
1797.55,1140.32,0.0,50.0
1798.43,1140.28,0.0,50.0
1798.87,1140.27,0.0,50.0
1799.76,1140.23,0.0,50.0
1800.64,1140.2,0.0,50.0
1801.52,1140.17,0.0,50.0
1801.96,1140.16,0.0,50.0
1802.84,1140.14,0.0,50.0
1803.72,1140.12,0.0,50.0
1804.61,1140.1,0.0,50.0
1805.49,1140.09,0.0,50.0
1805.93,1140.08,0.0,50.0
1806.81,1140.08,0.0,50.0
1807.69,1140.07,0.0,50.0
1808.58,1140.07,0.0,50.0
1809.01,1140.07,0.0,50.0
1809.9,1140.07,0.0,50.0
1810.78,1140.07,0.0,50.0
1811.22,1140.08,0.0,50.0
1812.11,1140.09,0.0,50.0
1812.99,1140.1,0.0,50.0
1813.87,1140.12,0.0,50.0
1814.31,1140.13,0.0,50.0
1815.19,1140.15,0.0,50.0
1816.08,1140.17,0.0,50.0
1816.52,1140.18,0.0,50.0
1817.4,1140.21,0.0,50.0
1818.29,1140.24,0.0,50.0
1818.73,1140.25,0.0,50.0
1819.61,1140.28,0.0,50.0
1820.49,1140.32,0.0,50.0
1820.93,1140.34,0.0,50.0
1821.82,1140.38,0.0,50.0
1822.7,1140.42,0.0,50.0
1823.14,1140.44,0.0,50.0
1824.03,1140.49,0.0,50.0
1824.9,1140.53,0.0,50.0
1825.35,1140.56,0.0,50.0
1826.23,1140.61,0.0,50.0
1827.11,1140.66,0.0,50.0
1827.99,1140.72,0.0,50.0
1828.43,1140.74,0.0,50.0
1829.31,1140.8,0.0,50.0
1830.19,1140.86,0.0,50.0
1830.63,1140.89,0.0,50.0
1831.52,1140.96,0.0,50.0
1832.4,1141.03,0.0,50.0
1832.84,1141.06,0.0,50.0
1833.72,1141.13,0.0,50.0
1834.6,1141.2,0.0,50.0
1835.04,1141.24,0.0,50.0
1835.92,1141.32,0.0,50.0
1836.79,1141.39,0.0,50.0
1837.23,1141.43,0.0,50.0
1838.11,1141.51,0.0,50.0
1838.99,1141.59,0.0,50.0
1839.43,1141.64,0.0,50.0
1840.31,1141.72,0.0,50.0
1841.19,1141.81,0.0,50.0
1841.63,1141.85,0.0,50.0
1842.51,1141.94,0.0,50.0
1843.39,1142.03,0.0,50.0
1843.83,1142.08,0.0,50.0
1844.71,1142.17,0.0,50.0
1845.14,1142.22,0.0,50.0
1846.03,1142.31,0.0,50.0
1846.9,1142.41,0.0,50.0
1847.34,1142.45,0.0,50.0
1848.22,1142.55,0.0,50.0
1848.66,1142.6,0.0,50.0
1849.54,1142.7,0.0,50.0
1850.41,1142.8,0.0,50.0
1850.85,1142.85,0.0,50.0
1851.73,1142.95,0.0,50.0
1852.17,1143,0.0,50.0
1853.05,1143.1,0.0,50.0
1853.49,1143.15,0.0,50.0
1854.36,1143.26,0.0,50.0
1855.24,1143.36,0.0,50.0
1855.68,1143.42,0.0,50.0
1856.56,1143.53,0.0,50.0
1856.99,1143.58,0.0,50.0
1857.87,1143.69,0.0,50.0
1858.3,1143.75,0.0,50.0
1859.18,1143.87,0.0,50.0
1859.62,1143.93,0.0,50.0
1860.49,1144.05,0.0,50.0
1860.93,1144.11,0.0,50.0
1861.8,1144.23,0.0,50.0
1862.24,1144.3,0.0,50.0
1863.12,1144.42,0.0,50.0
1863.56,1144.48,0.0,50.0
1863.99,1144.55,0.0,50.0
1864.87,1144.67,0.0,50.0
1865.31,1144.74,0.0,50.0
1866.18,1144.87,0.0,50.0
1866.62,1144.93,0.0,50.0
1867.49,1145.07,0.0,50.0
1867.93,1145.13,0.0,50.0
1868.8,1145.27,0.0,50.0
1869.23,1145.33,0.0,50.0
1869.67,1145.4,0.0,50.0
1870.54,1145.54,0.0,50.0
1870.98,1145.61,0.0,50.0
1871.85,1145.75,0.0,50.0
1872.29,1145.82,0.0,50.0
1873.16,1145.97,0.0,50.0
1873.59,1146.04,0.0,50.0
1874.46,1146.18,0.0,50.0
1874.89,1146.26,0.0,50.0
1875.77,1146.41,0.0,50.0
1876.2,1146.48,0.0,50.0
1876.63,1146.56,0.0,50.0
1877.51,1146.71,0.0,50.0
1877.94,1146.79,0.0,50.0
1878.81,1146.94,0.0,50.0
1879.24,1147.02,0.0,50.0
1879.68,1147.1,0.0,50.0
1880.55,1147.26,0.0,50.0
1880.98,1147.33,0.0,50.0
1881.85,1147.49,0.0,50.0
1882.28,1147.57,0.0,50.0
1882.71,1147.65,0.0,50.0
1883.58,1147.82,0.0,50.0
1884.02,1147.9,0.0,50.0
1884.88,1148.07,0.0,50.0
1885.32,1148.15,0.0,50.0
1885.75,1148.24,0.0,50.0
1886.62,1148.41,0.0,50.0
1887.05,1148.5,0.0,50.0
1887.48,1148.59,0.0,50.0
1888.35,1148.76,0.0,50.0
1888.78,1148.85,0.0,50.0
1889.21,1148.94,0.0,50.0
1890.08,1149.12,0.0,50.0
1890.51,1149.21,0.0,50.0
1890.94,1149.3,0.0,50.0
1891.81,1149.48,0.0,50.0
1892.24,1149.57,0.0,50.0
1892.67,1149.67,0.0,50.0
1893.53,1149.85,0.0,50.0
1893.96,1149.94,0.0,50.0
1894.4,1150.04,0.0,50.0
1895.26,1150.22,0.0,50.0
1895.69,1150.32,0.0,50.0
1896.12,1150.41,0.0,50.0
1896.99,1150.61,0.0,50.0
1897.42,1150.7,0.0,50.0
1897.85,1150.8,0.0,50.0
1898.29,1150.89,0.0,50.0
1899.15,1151.09,0.0,50.0
1899.58,1151.18,0.0,50.0
1900.01,1151.28,0.0,50.0
1900.87,1151.48,0.0,50.0
1901.3,1151.58,0.0,50.0
1901.73,1151.68,0.0,50.0
1902.59,1151.88,0.0,50.0
1903.02,1151.98,0.0,50.0
1903.45,1152.08,0.0,50.0
1904.31,1152.28,0.0,50.0
1904.74,1152.38,0.0,50.0
1905.17,1152.48,0.0,50.0
1905.6,1152.58,0.0,50.0
1906.46,1152.79,0.0,50.0
1906.89,1152.89,0.0,50.0
1907.32,1152.99,0.0,50.0
1908.17,1153.2,0.0,50.0
1908.6,1153.3,0.0,50.0
1909.03,1153.41,0.0,50.0
1909.46,1153.52,0.0,50.0
1910.32,1153.73,0.0,50.0
1910.75,1153.83,0.0,50.0
1911.18,1153.94,0.0,50.0
1912.04,1154.15,0.0,50.0
1912.46,1154.26,0.0,50.0
1912.89,1154.37,0.0,50.0
1913.32,1154.48,0.0,50.0
1913.74,1154.59,0.0,50.0
1914.6,1154.81,0.0,50.0
1915.03,1154.92,0.0,50.0
1915.45,1155.03,0.0,50.0
1915.88,1155.15,0.0,50.0
1916.73,1155.37,0.0,50.0
1917.16,1155.49,0.0,50.0
1917.58,1155.6,0.0,50.0
1918.01,1155.72,0.0,50.0
1918.86,1155.95,0.0,50.0
1919.29,1156.07,0.0,50.0
1919.71,1156.18,0.0,50.0
1920.14,1156.3,0.0,50.0
1920.57,1156.42,0.0,50.0
1921.42,1156.66,0.0,50.0
1921.84,1156.78,0.0,50.0
1922.27,1156.9,0.0,50.0
1922.69,1157.02,0.0,50.0
1923.11,1157.14,0.0,50.0
1923.96,1157.38,0.0,50.0
1924.38,1157.5,0.0,50.0
1924.81,1157.63,0.0,50.0
1925.23,1157.75,0.0,50.0
1926.08,1158,0.0,50.0
1926.5,1158.12,0.0,50.0
1926.93,1158.25,0.0,50.0
1927.77,1158.5,0.0,50.0
1928.19,1158.63,0.0,50.0
1928.62,1158.75,0.0,50.0
1929.04,1158.88,0.0,50.0
1929.46,1159.01,0.0,50.0
1929.88,1159.14,0.0,50.0
1930.3,1159.27,0.0,50.0
1931.15,1159.53,0.0,50.0
1931.57,1159.66,0.0,50.0
1931.99,1159.79,0.0,50.0
1932.41,1159.92,0.0,50.0
1933.26,1160.18,0.0,50.0
1933.68,1160.31,0.0,50.0
1934.1,1160.44,0.0,50.0
1934.52,1160.58,0.0,50.0
1934.94,1160.71,0.0,50.0
1935.78,1160.98,0.0,50.0
1936.2,1161.12,0.0,50.0
1936.62,1161.26,0.0,50.0
1937.04,1161.39,0.0,50.0
1937.45,1161.53,0.0,50.0
1938.29,1161.81,0.0,50.0
1938.71,1161.95,0.0,50.0
1939.13,1162.09,0.0,50.0
1939.55,1162.24,0.0,50.0
1940.38,1162.52,0.0,50.0
1940.8,1162.67,0.0,50.0
1941.22,1162.82,0.0,50.0
1941.63,1162.96,0.0,50.0
1942.05,1163.11,0.0,50.0
1942.88,1163.41,0.0,50.0
1943.29,1163.56,0.0,50.0
1943.71,1163.71,0.0,50.0
1944.12,1163.86,0.0,50.0
1944.54,1164.01,0.0,50.0
1945.36,1164.32,0.0,50.0
1945.77,1164.47,0.0,50.0
1946.18,1164.63,0.0,50.0
1946.59,1164.79,0.0,50.0
1947.41,1165.11,0.0,50.0
1947.83,1165.27,0.0,50.0
1948.24,1165.43,0.0,50.0
1948.65,1165.59,0.0,50.0
1949.06,1165.75,0.0,50.0
1949.87,1166.08,0.0,50.0
1950.28,1166.24,0.0,50.0
1950.69,1166.41,0.0,50.0
1951.1,1166.57,0.0,50.0
1951.51,1166.74,0.0,50.0
1952.32,1167.08,0.0,50.0
1952.73,1167.25,0.0,50.0
1953.13,1167.42,0.0,50.0
1953.54,1167.59,0.0,50.0
1953.95,1167.77,0.0,50.0
1954.76,1168.11,0.0,50.0
1955.16,1168.29,0.0,50.0
1955.56,1168.46,0.0,50.0
1955.97,1168.64,0.0,50.0
1956.77,1168.99,0.0,50.0
1957.18,1169.17,0.0,50.0
1957.58,1169.35,0.0,50.0
1958.39,1169.71,0.0,50.0
1958.79,1169.89,0.0,50.0
1959.19,1170.08,0.0,50.0
1959.59,1170.26,0.0,50.0
1959.99,1170.45,0.0,50.0
1960.4,1170.63,0.0,50.0
1960.8,1170.82,0.0,50.0
1961.59,1171.19,0.0,50.0
1961.99,1171.38,0.0,50.0
1962.39,1171.57,0.0,50.0
1962.79,1171.76,0.0,50.0
1963.58,1172.15,0.0,50.0
1963.98,1172.34,0.0,50.0
1964.37,1172.53,0.0,50.0
1964.76,1172.73,0.0,50.0
1965.55,1173.12,0.0,50.0
1965.94,1173.32,0.0,50.0
1966.34,1173.52,0.0,50.0
1966.73,1173.72,0.0,50.0
1967.12,1173.92,0.0,50.0
1967.9,1174.32,0.0,50.0
1968.29,1174.53,0.0,50.0
1968.68,1174.73,0.0,50.0
1969.07,1174.94,0.0,50.0
1969.84,1175.35,0.0,50.0
1970.23,1175.56,0.0,50.0
1970.61,1175.77,0.0,50.0
1971,1175.98,0.0,50.0
1971.38,1176.2,0.0,50.0
1972.15,1176.62,0.0,50.0
1972.54,1176.84,0.0,50.0
1972.92,1177.06,0.0,50.0
1973.68,1177.49,0.0,50.0
1974.06,1177.71,0.0,50.0
1974.44,1177.93,0.0,50.0
1974.82,1178.16,0.0,50.0
1975.2,1178.38,0.0,50.0
1975.58,1178.6,0.0,50.0
1976.34,1179.06,0.0,50.0
1976.72,1179.28,0.0,50.0
1977.1,1179.51,0.0,50.0
1977.47,1179.74,0.0,50.0
1977.85,1179.97,0.0,50.0
1978.6,1180.43,0.0,50.0
1978.97,1180.66,0.0,50.0
1979.34,1180.89,0.0,50.0
1979.71,1181.12,0.0,50.0
1980.46,1181.59,0.0,50.0
1980.83,1181.83,0.0,50.0
1981.2,1182.06,0.0,50.0
1981.57,1182.3,0.0,50.0
1981.94,1182.54,0.0,50.0
1982.69,1183.02,0.0,50.0
1983.06,1183.26,0.0,50.0
1983.42,1183.5,0.0,50.0
1984.16,1183.99,0.0,50.0
1984.53,1184.23,0.0,50.0
1984.89,1184.47,0.0,50.0
1985.26,1184.71,0.0,50.0
1985.99,1185.21,0.0,50.0
1986.72,1185.7,0.0,50.0
1987.08,1185.95,0.0,50.0
1987.81,1186.45,0.0,50.0
1988.17,1186.7,0.0,50.0
1988.53,1186.95,0.0,50.0
1989.25,1187.45,0.0,50.0
1989.61,1187.7,0.0,50.0
1989.97,1187.95,0.0,50.0
1990.32,1188.2,0.0,50.0
1990.68,1188.46,0.0,50.0
1991.39,1188.97,0.0,50.0
1991.74,1189.22,0.0,50.0
1992.45,1189.73,0.0,50.0
1992.8,1189.99,0.0,50.0
1993.49,1190.51,0.0,50.0
1993.83,1190.76,0.0,50.0
1994.17,1191.02,0.0,50.0
1994.86,1191.54,0.0,50.0
1995.19,1191.8,0.0,50.0
1995.87,1192.32,0.0,50.0
1996.2,1192.58,0.0,50.0
1996.87,1193.11,0.0,50.0
1997.2,1193.37,0.0,50.0
1997.53,1193.63,0.0,50.0
1998.19,1194.16,0.0,50.0
1998.52,1194.43,0.0,50.0
1999.17,1194.96,0.0,50.0
1999.49,1195.22,0.0,50.0
1999.81,1195.49,0.0,50.0
2000.45,1196.03,0.0,50.0
2001.09,1196.57,0.0,50.0
2001.41,1196.84,0.0,50.0
2001.73,1197.11,0.0,50.0
2002.05,1197.38,0.0,50.0
2002.68,1197.93,0.0,50.0
2002.99,1198.2,0.0,50.0
2003.62,1198.75,0.0,50.0
2003.94,1199.03,0.0,50.0
2004.25,1199.31,0.0,50.0
2004.88,1199.87,0.0,50.0
2005.19,1200.15,0.0,50.0
2005.5,1200.43,0.0,50.0
2006.12,1201,0.0,50.0
2006.43,1201.29,0.0,50.0
2006.74,1201.57,0.0,50.0
2007.36,1202.14,0.0,50.0
2007.66,1202.42,0.0,50.0
2007.97,1202.71,0.0,50.0
2008.58,1203.29,0.0,50.0
2008.88,1203.58,0.0,50.0
2009.49,1204.16,0.0,50.0
2009.79,1204.45,0.0,50.0
2010.09,1204.75,0.0,50.0
2010.69,1205.34,0.0,50.0
2010.99,1205.63,0.0,50.0
2011.29,1205.93,0.0,50.0
2011.88,1206.53,0.0,50.0
2012.17,1206.83,0.0,50.0
2012.46,1207.13,0.0,50.0
2013.05,1207.73,0.0,50.0
2013.34,1208.03,0.0,50.0
2013.62,1208.34,0.0,50.0
2014.2,1208.95,0.0,50.0
2014.48,1209.26,0.0,50.0
2015.05,1209.87,0.0,50.0
2015.33,1210.18,0.0,50.0
2015.61,1210.49,0.0,50.0
2016.17,1211.12,0.0,50.0
2016.45,1211.43,0.0,50.0
2016.73,1211.74,0.0,50.0
2017.28,1212.37,0.0,50.0
2017.56,1212.69,0.0,50.0
2017.83,1213.01,0.0,50.0
2018.38,1213.64,0.0,50.0
2018.65,1213.96,0.0,50.0
2018.92,1214.28,0.0,50.0
2019.46,1214.93,0.0,50.0
2019.73,1215.25,0.0,50.0
2020,1215.57,0.0,50.0
2020.53,1216.22,0.0,50.0
2020.8,1216.55,0.0,50.0
2021.06,1216.88,0.0,50.0
2021.59,1217.53,0.0,50.0
2021.85,1217.86,0.0,50.0
2022.38,1218.53,0.0,50.0
2022.64,1218.86,0.0,50.0
2022.9,1219.19,0.0,50.0
2023.42,1219.87,0.0,50.0
2023.67,1220.21,0.0,50.0
2024.19,1220.89,0.0,50.0
2024.45,1221.23,0.0,50.0
2024.7,1221.58,0.0,50.0
2024.96,1221.92,0.0,50.0
2025.47,1222.61,0.0,50.0
2025.73,1222.96,0.0,50.0
2026.24,1223.66,0.0,50.0
2026.49,1224.02,0.0,50.0
2026.75,1224.37,0.0,50.0
2027.26,1225.08,0.0,50.0
2027.51,1225.44,0.0,50.0
2028.02,1226.16,0.0,50.0
2028.28,1226.52,0.0,50.0
2028.53,1226.88,0.0,50.0
2029.03,1227.6,0.0,50.0
2029.29,1227.97,0.0,50.0
2029.53,1228.33,0.0,50.0
2030.03,1229.06,0.0,50.0
2030.28,1229.42,0.0,50.0
2030.77,1230.15,0.0,50.0
2031.02,1230.52,0.0,50.0
2031.26,1230.89,0.0,50.0
2031.75,1231.63,0.0,50.0
2031.99,1232,0.0,50.0
2032.47,1232.73,0.0,50.0
2032.72,1233.11,0.0,50.0
2033.2,1233.85,0.0,50.0
2033.44,1234.22,0.0,50.0
2033.68,1234.59,0.0,50.0
2034.15,1235.33,0.0,50.0
2034.39,1235.7,0.0,50.0
2034.86,1236.45,0.0,50.0
2035.09,1236.82,0.0,50.0
2035.56,1237.57,0.0,50.0
2035.79,1237.94,0.0,50.0
2036.02,1238.32,0.0,50.0
2036.48,1239.07,0.0,50.0
2036.71,1239.45,0.0,50.0
2037.17,1240.2,0.0,50.0
2037.4,1240.58,0.0,50.0
2037.62,1240.96,0.0,50.0
2038.08,1241.72,0.0,50.0
2038.3,1242.1,0.0,50.0
2038.75,1242.86,0.0,50.0
2038.97,1243.24,0.0,50.0
2039.42,1244.01,0.0,50.0
2039.64,1244.39,0.0,50.0
2039.86,1244.77,0.0,50.0
2040.3,1245.54,0.0,50.0
2040.52,1245.92,0.0,50.0
2040.95,1246.69,0.0,50.0
2041.17,1247.08,0.0,50.0
2041.6,1247.85,0.0,50.0
2041.82,1248.23,0.0,50.0
2042.04,1248.62,0.0,50.0
2042.46,1249.39,0.0,50.0
2042.68,1249.78,0.0,50.0
2043.1,1250.55,0.0,50.0
2043.32,1250.94,0.0,50.0
2043.74,1251.71,0.0,50.0
2043.95,1252.1,0.0,50.0
2044.37,1252.88,0.0,50.0
2044.59,1253.27,0.0,50.0
2044.8,1253.66,0.0,50.0
2045.21,1254.44,0.0,50.0
2045.42,1254.83,0.0,50.0
2045.84,1255.6,0.0,50.0
2046.05,1255.99,0.0,50.0
2046.47,1256.77,0.0,50.0
2046.67,1257.16,0.0,50.0
2047.09,1257.95,0.0,50.0
2047.29,1258.34,0.0,50.0
2047.7,1259.12,0.0,50.0
2047.91,1259.51,0.0,50.0
2048.31,1260.3,0.0,50.0
2048.52,1260.69,0.0,50.0
2048.92,1261.47,0.0,50.0
2049.12,1261.87,0.0,50.0
2049.52,1262.65,0.0,50.0
2049.72,1263.05,0.0,50.0
2049.92,1263.44,0.0,50.0
2050.32,1264.23,0.0,50.0
2050.51,1264.63,0.0,50.0
2050.9,1265.42,0.0,50.0
2051.1,1265.81,0.0,50.0
2051.49,1266.61,0.0,50.0
2051.68,1267,0.0,50.0
2052.06,1267.8,0.0,50.0
2052.25,1268.2,0.0,50.0
2052.63,1268.99,0.0,50.0
2052.82,1269.39,0.0,50.0
2053.2,1270.19,0.0,50.0
2053.39,1270.59,0.0,50.0
2053.76,1271.39,0.0,50.0
2053.95,1271.79,0.0,50.0
2054.32,1272.6,0.0,50.0
2054.5,1273,0.0,50.0
2054.87,1273.8,0.0,50.0
2055.05,1274.2,0.0,50.0
2055.41,1275.01,0.0,50.0
2055.59,1275.41,0.0,50.0
2055.95,1276.22,0.0,50.0
2056.13,1276.63,0.0,50.0
